Title,Year,Movie URL,Synopsis
Time Lost and Time Remembered,1966,https://www.imdb.com/title/tt0060532/plotsummary?ref_=tt_stry_pl#synopsis,"Cass followed the bright lights to London, but was quickly disillusioned. She met (and married) Doctor Langdon, and soon realised she wanted to return to her home by the sea, and her first love Colin."
"Carnaby, M.D.",1966,https://www.imdb.com/title/tt0060321/plotsummary?ref_=tt_stry_pl#synopsis,"""Doctor in Clover"", a.k.a. ""Carnaby, M.D."" is another ""Doctor"" movie, but this time, Dr. Gaston Grimsdyke (Leslie Phillips) is the main doctor in the story, looking for love and romance from the hospital nurses, much to the annoyance of main Administrator Sir Lancelot Spratt (James Robertson Justice), who wants his doctors to be one hundred percent focussed on the job. Numerous antics follow, with Dr. Grimsdyke getting Spratt fixed up with the new prim-and-proper Matron Sweet (Joan Sims), and his attempted failures to lure the hospital's beauty, the physiotherapist.—Graeme Huggan <hia95gh@sheffield.ac.uk>"
Naboerne,1966,https://www.imdb.com/title/tt0060733/plotsummary?ref_=tt_stry_pl#synopsis,"Taking place on a small villa road: The two neighbors Gormsen and Sandelund have been at a dispute for years and this evolves into an all out war. Sandelund is a wholesale dealer in meat, a capitalist and has one of these modem houses with a flat roof. Gormsen is a dentist and a communist. He has a new wife that are younger then his son, and lives in one of these old-fashioned half-timbered houses. A third factor is the merchant Krause. To begin with he is a small time grocer and progresses into the end, a big time businessman. He is a deeply religious man, a good Christian, and member of the parochial church council. Their teenage children find their conflict silly and stupid.—Anonymous"
Blood of the Vampires,1966,https://www.imdb.com/title/tt0065603/plotsummary?ref_=tt_stry_pl#synopsis,"Siblings discover that their father has their vampire mother chained up in the cellar. The mother bites her son and soon everyone in the community is either dead or a vampire. At the home of the Escodero family, a lively social dance is taking place, with Don Enrique Escodero residing over the festivities. Dancing among the couples are his son Eduardo and his girlfriend, Christine. Don Enrique's other child, Leonore, is out in the gardens speaking with her boyfriend, Daniel. However, the tender moment is spoiled when an unearthly howling sound is heard from a nearby wall. Leonore surmises that the sound is coming from the vicinity of what would be her Father's room. As she and Daniel rush inside to her Father's room, they watch as he grasps a dresser and collapses to the floor.Don Enrique is then placed in bed, and sends for the administrator of his will. The elder Escodero requests that upon his death, the family home be burned to the ground. This request catches his children off-guard, and Eduardo is the most upset, soon after demanding why their Father changed his will, denying them the family home. Don Enrique also rouses the ire of his daughter Leonore, when he denies her request to marry Daniel.Don Enrique, with his servant, then reveals a secret entrance behind a dresser and portrait of his late wife. In a hidden stone room, lies a coffin, wherein lies the corpse of Eduardo and Leonore's Mother, Consuelo. Don Enrique then reveals that due to a curse and dark powers, his wife's body has been re-animated into that of a blood-thirsty vampire. Shortly afterward, Leonore is made aware of the curse, and her Father explains that he denied her request to marry Daniel because of this, afraid that she too would share her Mother's fate. Fearing this herself, Leonore returns a ring Daniel gave her, and requests that he not call on her again. Daniel is confused at this request, but Leonore will not tell him more.Shortly afterward, Eduardo sneaks into the stone room, hoping that his Mother's corpse will not attack him. Upon removing a crucifix from his neck, his hopes are proven false as she bites him, and shortly thereafter, he becomes a vampire. Running off outside, he finds Christina, and bites and attacks her.Christina (who is also the sister of Daniel) is taken home, but refuses to tell who attacked her. Shortly thereafter, Eduardo shows up, saying he had heard of the attack, and hoped to marry Christina. She consents, but Daniel is suspicious that it was Eduardo who attacked his sister. Both Eduardo and Christina are married, and later that evening, Eduardo casts his dark powers over her, claiming her as his own.Later on that evening, Consuelo escapes. After attempting to bite Leonore, Don Enrique and his servant chase her outside. Don Enrique tries to reason with his wife, but she keeps attempting to attack him, until the servant drives a stake through her heart. Don Enrique and his servant then burn Consuelo's body. Upon returning to the house, Don Enrique finds that Eduardo is now a vampire, and dies from the shock.After Don Enrique is buried, his administrator reads from the will, noting again the condition that the house be burnt to the ground upon his death...a condition that Eduardo refuses to adhere to. Storming out of the room and outside...where he meets up with Daniel, who has come to fight Eduardo, confident that it was him who attacked his sister Christine. Daniel and Eduardo fight, before Leonore appears, and calls for them to stop. It is then that she reveals to Daniel about their family's curse, which he refuses to believe. Daniel promises to take Leonore away, and they use a carriage and horses from the Escodero estate. However, Eduardo has sabotaged the coach, and the cart ends up rolling down a cliff, badly hurting Daniel and Leonore.Leonore awakes soon after and is informed that Daniel is dead, to which she vehemently denies this. Calling out for him, Daniel's spirit appears to her, and is also seen by Eduardo. Shortly thereafter, Eduardo turns her and 3 of the female servants into vampires as well.Knowing of what has been happening, Don Enrique's servant alerts the local priest and the villagers, who say prayers and chant outside the estate, as it is finally burnt to the ground, killing Eduardo, Christine, and the servants.Leonore manages to survive, as Daniel's spirit stabs her in the heart, and she dies, but lives on in spirit along with Daniel."
Lanza tus penas al viento,1966,https://www.imdb.com/title/tt0244620/plotsummary?ref_=tt_stry_pl#synopsis,Four poor artist friends love and lose in a La Boheme inspired plot.
For Pete's Sake!,1966,https://www.imdb.com/title/tt0212947/plotsummary?ref_=tt_stry_pl#synopsis,"A touching story of Pete, Marge, and their young son Ronnie Harper coming to terms with new faith in the midst of life's frustration and even serious tragedy. ""For Pete's Sake"" is the heartfelt and inspiring story of a man (Robert Sampson) struggling to come to terms with his wife's (Pippa Scott) untimely death, while raising their young son (Johnny Jenson). Sam Groom portrays the family's pastor and Terri Garr debuts as a wayward young woman in this entertaining and thought-provoking comedy-drama."
Aroused,1966,https://www.imdb.com/title/tt0060127/plotsummary?ref_=tt_stry_pl#synopsis,"In Manhattan, prostitutes are being murdered by a psycho. A detective is assigned to track him down and bring him in."
My Sister My Love,1966,https://www.imdb.com/title/tt0061055/plotsummary?ref_=tt_stry_pl#synopsis,"Sweden in 1782. A young nobleman, named Jacob (Per Oscarsson) returns from France to his home and cherished sister Charlotte (Bibi Andersson) who is engaged to Baron Alsameden (Jarl Kulle). The siblings close relationship becomes incestuous and with fear that the disclosure of Charlotte's pregnancy will make society view them as libertines, the lovers ultimately choose to part, Jacob decides to leave the country and Charlotte is left to marry the Baron."
Master Executioner,1966,https://www.imdb.com/title/tt0245253/plotsummary?ref_=tt_stry_pl#synopsis,"Set in an imaginary Central European town under Turkish control about 300 years ago, this film tells the story of two friends - fisherman Richardus (Stefan Kvietik) and executioner Emil (Vlado Muller). They are proud, defiant men, with Janosik blood flowing through their veins. Their inherent rebelliousness, manifesting itself daily in these times of Turkish subjugation, brings the two allies even closer together.—Karlovy Vary International Film Festival"
"Namu, the Killer Whale",1966,https://www.imdb.com/title/tt0060737/plotsummary?ref_=tt_stry_pl#synopsis,Robert Lansing and Lee Meriwether star in this warm and compelling family drama about a compassionate scientist who forms an unlikely friendship with a magnificent killer whale.
